chrom1	start1	end1	chrom2	start2	end2	ipet_2
chr1	149982325	149982825	chr10	116805421	116805921	2
chr1	150939885	150940385	chr10	53864490	53864992	2
chr1	151318388	151318888	chr10	116483485	116483985	2
chr1	153337063	153337617	chr10	97859296	97859796	2
chr1	153935597	153936097	chr10	124605825	124606325	2
chr1	154011718	154012218	chr10	9632571	9633071	2
chr1	154813960	154814460	chr10	129145037	129145537	2
chr1	157385464	157385964	chr10	64449255	64449783	2
chr1	159747374	159747874	chr10	28765731	28766247	2
chr1	163096312	163096862	chr10	612722	613222	2
chr1	163336781	163337281	chr10	49827211	49827711	2
chr1	168709822	168710322	chr10	120365492	120365993	2
chr1	175066636	175067136	chr10	9128206	9128709	2
chr1	176671208	176671708	chr10	65078795	65079295	2
chr1	177012885	177013385	chr10	134096875	134097388	2
chr1	180164692	180165192	chr10	57873304	57873804	2
chr1	185523211	185523711	chr10	109167384	109168014	2
chr1	187040331	187040834	chr10	78871627	78872127	2
chr1	190586575	190587076	chr10	64426408	64426908	2
chr1	190869516	190870016	chr10	72414776	72415277	2
chr1	193200855	193201355	chr10	74412674	74413174	2
chr1	201475304	201475805	chr10	92200109	92200609	2
chr1	203953610	203954110	chr10	132943463	132944023	2
chr1	204820932	204821432	chr10	121550019	121550519	2
chr1	206972862	206973362	chr10	87606553	87607053	2
chr1	207114403	207115030	chr10	105275022	105275884	2
chr1	213225778	213226286	chr10	77923262	77923762	2
chr1	215070435	215070935	chr10	122106724	122107447	2
chr1	216618650	216619154	chr10	97782010	97782510	2
chr1	218669105	218669605	chr10	9038273	9038775	2
chr1	219679475	219679975	chr10	107577152	107577671	2
chr1	220318830	220319330	chr10	6263491	6263992	2
chr1	222376348	222376848	chr10	16263575	16264076	2
chr1	222396967	222397527	chr10	18380195	18380695	2
chr1	225335058	225335558	chr10	7426987	7427487	2
chr1	227927883	227928383	chr10	25482331	25482842	2
chr1	228333108	228333608	chr10	52299590	52300116	2
chr1	229845101	229845601	chr10	31562398	31562899	2
chr1	231198010	231198673	chr10	118222860	118223360	2
chr1	231894991	231895491	chr10	5405111	5405611	2
chr1	236569352	236569912	chr10	59930554	59931054	2
chr1	240962875	240963375	chr10	82168421	82168921	2
chr1	246046241	246046741	chr10	63578863	63579363	2
chr1	246218896	246219396	chr10	123214534	123215034	2
chr1	1828304	1828804	chr11	61150078	61150578	2
chr1	4998636	4999138	chr11	123139257	123139757	2
chr1	6166013	6166513	chr11	67325207	67325708	2
chr1	10578461	10578961	chr11	8552736	8553244	2
chr1	14441322	14441822	chr11	120791980	120792480	2
chr1	14748004	14748504	chr11	62356375	62356875	2
chr1	17457386	17457937	chr11	47773172	47773672	2
chr1	22078952	22079452	chr11	121487681	121488185	2
chr1	23541741	23542245	chr11	127768303	127768803	2
chr1	26273362	26273862	chr11	12315971	12316472	2
chr1	27874486	27874986	chr11	85745990	85746490	2
chr1	28811737	28812237	chr11	74851924	74852433	2
chr1	30406527	30407027	chr11	93050165	93050665	2
chr1	30502417	30502926	chr11	69635106	69635606	2
chr1	31710513	31711013	chr11	29658904	29659404	2
chr1	34644451	34644951	chr11	105535339	105535839	2
chr1	35094783	35095283	chr11	9114530	9115030	2
chr1	38272180	38272680	chr11	50047155	50047655	2
chr1	39000543	39001046	chr11	38653877	38654377	2
chr1	42160762	42161356	chr11	37442095	37442595	2
chr1	43697956	43698456	chr11	109973876	109974376	2
chr1	43873033	43873533	chr11	17434746	17435246	2
chr1	47664176	47664676	chr11	121144834	121145343	2
chr1	48035896	48036396	chr11	41252132	41252632	2
chr1	49013508	49014008	chr11	60891741	60892290	2
chr1	56922374	56922874	chr11	17931065	17931589	2
chr1	57697901	57698401	chr11	96157659	96158163	2
chr1	59229762	59230262	chr11	62031633	62032133	2
chr1	65060488	65060988	chr11	79072030	79072530	2
chr1	66157217	66157758	chr11	68669368	68669868	2
chr1	67170032	67170533	chr11	44321092	44321592	2
chr1	71551852	71552352	chr11	63307285	63307794	2
chr1	76121109	76121865	chr11	117471265	117472088	2
chr1	81372922	81373422	chr11	80082694	80083194	2
chr1	82757491	82757992	chr11	12329178	12329678	2
chr1	85468151	85468651	chr11	131045420	131045920	2
chr1	90588281	90588781	chr11	101152784	101153284	2
chr1	93045100	93045600	chr11	105923988	105924614	2
chr1	97913485	97913985	chr11	35549017	35549517	2
chr1	100347103	100347603	chr11	84932715	84933215	2
chr1	100849062	100849562	chr11	120390552	120391074	2
chr1	106746922	106747422	chr11	72690429	72690931	2
chr1	106892140	106892640	chr11	21533837	21534341	2
chr1	106991901	106992401	chr11	45271977	45272477	2
chr1	107059632	107060132	chr11	78824042	78824546	2
chr1	107641745	107642245	chr11	35370937	35371462	2
chr1	108253930	108254431	chr11	6524508	6525008	2
chr1	108626671	108627171	chr11	40481679	40482179	2
chr1	108874292	108874794	chr11	72227065	72227565	2
chr1	112386307	112386808	chr11	55955820	55956320	2
chr1	115481723	115482223	chr11	62078413	62078913	2
chr1	116846900	116847402	chr11	71688258	71688758	2
chr1	117011062	117011563	chr11	77905730	77906230	2
chr1	118129311	118129816	chr11	121358665	121359165	2
chr1	118413720	118414222	chr11	109259103	109259603	2
chr1	145022086	145022586	chr11	77771045	77771593	2
chr1	147135847	147136347	chr11	43687609	43688110	2
chr1	147295086	147295674	chr11	19971246	19971746	2
chr1	151020771	151021277	chr11	18848530	18849030	2
chr1	151117353	151117857	chr11	110358643	110359143	2
chr1	156675304	156675908	chr11	27099946	27100446	2
chr1	158862025	158862526	chr11	100416535	100417035	2
chr1	164056486	164056991	chr11	67413368	67413868	2
chr1	164478942	164479442	chr11	134147074	134147579	2
chr1	169515930	169516430	chr11	70488159	70488664	2
chr1	169852407	169852907	chr11	86161136	86161690	2
chr1	172367186	172367686	chr11	47398216	47398717	2
chr1	174148272	174148772	chr11	1472317	1472817	2
chr1	174691597	174692097	chr11	92618827	92619327	2
chr1	175091384	175091887	chr11	19905226	19905726	2
chr1	176522354	176522876	chr11	11250283	11250783	2
chr1	177910129	177910629	chr11	24540880	24541380	2
chr1	178420170	178420702	chr11	70194402	70195189	2
chr1	179217851	179218351	chr11	88557019	88557519	2
chr1	180797997	180798498	chr11	9285508	9286008	2
chr1	181394104	181394605	chr11	68521352	68521852	2
chr1	182044878	182045488	chr11	107454191	107454691	2
chr1	192780133	192780633	chr11	2356957	2357457	2
chr1	194207826	194208326	chr11	66277159	66277671	2
chr1	197046038	197046538	chr11	36328919	36329913	2
chr1	201356914	201357423	chr11	29952834	29953334	2
chr1	202703035	202703535	chr11	66260842	66261342	2
chr1	203487156	203487670	chr11	74328792	74329292	2
chr1	210837698	210838200	chr11	57045078	57045578	2
chr1	217549734	217550234	chr11	77325978	77326478	2
chr1	226190182	226190683	chr11	47259700	47260200	2
chr1	228826805	228827305	chr11	82609142	82609642	2
chr1	230549683	230550183	chr11	46198460	46198994	2
chr1	230639060	230639560	chr11	68123677	68124177	2
chr1	230908921	230909525	chr11	4008870	4009370	2
chr1	232263750	232264250	chr11	47804046	47804718	2
chr1	235395519	235396019	chr11	79037361	79037870	2
chr1	237507092	237507599	chr11	84964586	84965086	2
chr1	237753738	237754238	chr11	45681513	45682013	2
chr1	240155262	240155762	chr11	118224477	118224986	2
chr1	240238181	240238681	chr11	2554150	2554650	2
chr1	243692247	243692747	chr11	14928391	14928910	2
chr1	245157421	245157921	chr11	24002359	24002859	2
chr1	937201	937701	chr12	95209507	95210007	2
chr1	3158462	3158962	chr12	22791878	22792378	2
chr1	7111760	7112264	chr12	45216633	45217133	2
chr1	8738877	8739377	chr12	10366255	10366755	2
chr1	14736872	14737372	chr12	58516784	58517284	2
chr1	15779993	15780493	chr12	103794138	103794638	2
chr1	17774393	17774893	chr12	66746172	66746672	2
chr1	19813778	19814283	chr12	62275586	62276086	2
chr1	19881816	19882316	chr12	59507919	59508419	2
chr1	20110704	20111204	chr12	86873777	86874277	2
chr1	20299398	20299898	chr12	76889813	76890321	2
chr1	20442190	20442690	chr12	18393599	18394102	2
chr1	21471377	21471877	chr12	13973433	13973933	2
chr1	22489730	22490230	chr12	129570314	129570815	2
chr1	23494427	23494953	chr12	1743723	1744223	2
chr1	24969681	24970193	chr12	39373546	39374046	2
chr1	26329203	26329774	chr12	77109421	77109921	2
chr1	26766138	26766638	chr12	12234546	12235047	2
chr1	27114281	27114781	chr12	38032746	38033279	2
chr1	33471717	33472217	chr12	92569245	92569780	2
chr1	35104676	35105176	chr12	38543372	38543879	2
chr1	36575115	36575627	chr12	57485099	57485600	2
chr1	40073616	40074116	chr12	93325059	93325561	2
chr1	43565479	43565979	chr12	107960945	107961445	2
chr1	46411094	46411599	chr12	3897760	3898260	2
chr1	47945996	47946511	chr12	14748889	14749389	2
chr1	49054864	49055376	chr12	46748761	46749261	2
chr1	55854435	55854935	chr12	57547667	57548181	2
chr1	56956249	56956749	chr12	12944383	12944883	2
chr1	58756968	58757598	chr12	96413241	96413741	2
chr1	59547377	59547942	chr12	86126123	86126623	2
chr1	60832925	60833426	chr12	97757005	97757505	2
chr1	62995342	62995842	chr12	18288678	18289178	2
chr1	71774056	71774556	chr12	56629533	56630033	2
chr1	74377330	74377831	chr12	15438411	15438911	2
chr1	78723211	78723711	chr12	131534014	131534541	2
chr1	92132375	92132875	chr12	14019149	14019649	2
chr1	92545995	92546496	chr12	129506426	129506926	2
chr1	105214071	105214571	chr12	124792799	124793309	2
chr1	106775250	106775750	chr12	104843385	104843885	2
chr1	107051130	107051630	chr12	114234433	114234933	2
chr1	107595468	107595968	chr12	130959436	130959937	2
chr1	107715862	107716388	chr12	69373496	69373997	3
chr1	109444519	109445022	chr12	29944351	29944851	2
chr1	110739270	110739770	chr12	99490601	99491101	2
chr1	112296153	112296653	chr12	130527786	130528286	2
chr1	114580937	114581437	chr12	6097558	6098058	2
chr1	117666820	117667320	chr12	104825782	104826282	2
chr1	118151260	118151760	chr12	67268401	67268901	2
chr1	146557604	146558104	chr12	15576842	15577343	2
chr1	151566295	151566795	chr12	20744592	20745092	2
chr1	151890834	151891334	chr12	2888845	2889347	2
chr1	154621694	154622194	chr12	131901084	131901584	2
chr1	154757213	154757713	chr12	117106098	117106598	2
chr1	154915901	154916404	chr12	11610913	11611413	2
chr1	155775232	155775732	chr12	130395377	130395877	2
chr1	157917036	157917541	chr12	131621995	131622495	2
chr1	160977388	160977914	chr12	94663984	94664484	2
chr1	162812596	162813099	chr12	101566250	101566750	2
chr1	168409187	168409701	chr12	115151281	115151781	2
chr1	168956235	168956914	chr12	86640055	86640555	2
chr1	169820896	169821476	chr12	100754859	100755359	2
chr1	172519101	172519601	chr12	112619554	112620054	2
chr1	174988129	174988629	chr12	67810274	67810774	2
chr1	178998118	178998618	chr12	102224434	102224966	2
chr1	182476988	182477488	chr12	53567075	53567575	2
chr1	183346808	183347308	chr12	93994139	93994639	2
chr1	183578457	183578957	chr12	85861947	85862726	2
chr1	185847612	185848112	chr12	56752016	56752672	2
chr1	186198213	186198713	chr12	78889942	78890579	2
chr1	188376261	188376761	chr12	65515032	65515532	2
chr1	191905169	191905669	chr12	4683649	4684151	2
chr1	200464758	200465258	chr12	74675713	74676213	2
chr1	200527666	200528166	chr12	52892056	52892556	2
chr1	202051933	202052433	chr12	109569303	109569850	2
chr1	202052117	202052617	chr12	16063138	16063638	2
chr1	202243951	202244451	chr12	59413986	59414486	2
chr1	204111346	204111849	chr12	114363849	114364349	2
chr1	204661502	204662058	chr12	53813356	53813856	2
chr1	205241828	205242328	chr12	113348384	113348884	2
chr1	205507497	205507997	chr12	61069743	61070245	2
chr1	207477997	207478497	chr12	67768441	67768944	2
chr1	207762236	207762743	chr12	114251898	114252398	2
chr1	208150514	208151018	chr12	53472380	53472880	2
chr1	213520893	213521393	chr12	133295612	133296113	2
chr1	222760818	222761318	chr12	120953501	120954003	2
chr1	225082291	225082844	chr12	66600937	66601437	2
chr1	229046256	229046756	chr12	109763475	109763979	2
chr1	234704116	234704771	chr12	5747963	5748463	2
chr1	240415823	240416323	chr12	52937878	52938378	2
chr1	242050105	242050605	chr12	125194875	125195396	2
chr1	242571693	242572193	chr12	55117047	55117572	2
chr1	244503220	244503720	chr12	112424836	112425364	2
chr1	247307104	247307604	chr12	110043628	110044128	2
chr1	247512036	247512545	chr12	19739968	19740468	2
chr1	248527448	248527957	chr12	57616642	57617142	2
chr1	2745876	2746377	chr13	21971494	21971994	2
chr1	9352802	9353305	chr13	48260367	48260867	2
chr1	10831568	10832068	chr13	61218529	61219029	2
chr1	11345667	11346169	chr13	83803479	83803979	2
chr1	11616834	11617336	chr13	46769029	46769529	2
chr1	15912780	15913280	chr13	105223700	105224252	2
chr1	26150697	26151231	chr13	80099612	80100112	2
chr1	27885187	27885697	chr13	28984473	28984973	2
chr1	29813899	29814399	chr13	66643306	66643820	2
chr1	36533608	36534110	chr13	49164510	49165010	2
chr1	39797053	39797553	chr13	84275194	84275728	2
chr1	42179165	42179665	chr13	55439992	55440530	2
chr1	56969785	56970285	chr13	75863624	75864124	2
chr1	59939534	59940034	chr13	20918072	20918612	2
chr1	69844461	69844961	chr13	32869379	32869879	2
chr1	89529620	89530120	chr13	36335400	36335954	2
chr1	94428762	94429262	chr13	22675287	22675787	2
chr1	114068663	114069181	chr13	30679353	30679853	2
chr1	114824928	114825428	chr13	31670098	31670602	2
chr1	115466824	115467324	chr13	47615778	47616279	2
chr1	115870058	115870558	chr13	45681980	45682480	2
chr1	120292238	120292738	chr13	22528565	22529196	2
chr1	150765840	150766340	chr13	45613219	45613719	2
chr1	153856161	153856661	chr13	106818324	106818827	2
chr1	159838634	159839136	chr13	30771536	30772036	2
chr1	180487611	180488111	chr13	32472636	32473187	2
chr1	190412599	190413099	chr13	109614018	109614520	2
chr1	190803980	190804483	chr13	33171454	33171954	2
chr1	198480298	198480798	chr13	101477307	101477807	2
chr1	200694787	200695287	chr13	45061663	45062163	2
chr1	201277438	201277942	chr13	29246873	29247373	2
chr1	202211730	202212230	chr13	100308587	100309090	2
chr1	220010937	220011437	chr13	42542793	42543392	2
chr1	220739870	220740370	chr13	47344984	47345515	2
chr1	221833953	221834453	chr13	102121447	102121947	2
chr1	228593863	228594369	chr13	32450421	32450921	2
chr1	241752092	241752592	chr13	46504161	46504661	2
chr1	242584343	242584843	chr13	25259569	25260070	2
chr1	1067347	1067848	chr14	56127404	56127904	2
chr1	3097102	3097630	chr14	59150954	59151454	2
chr1	5795283	5795784	chr14	92963775	92964275	2
chr1	6103077	6103577	chr14	26401947	26402447	2
chr1	6422913	6423413	chr14	67482091	67482607	2
chr1	7396561	7397061	chr14	75642844	75643345	2
chr1	7770850	7771351	chr14	40063621	40064121	2
chr1	8903720	8904248	chr14	91976894	91977394	2
chr1	12007923	12008423	chr14	104794597	104795097	2
chr1	19115473	19115973	chr14	78264082	78264591	2
chr1	21636089	21636589	chr14	65511418	65511921	3
chr1	25145763	25146263	chr14	69525907	69526407	2
chr1	28290671	28291174	chr14	68864012	68864512	2
chr1	29836055	29836555	chr14	95983531	95984032	2
chr1	36845827	36846327	chr14	92282152	92282652	2
chr1	39822278	39822950	chr14	62038028	62038528	2
chr1	41499153	41500049	chr14	51139417	51139917	2
chr1	43575522	43576031	chr14	34678120	34678620	2
chr1	45898082	45898582	chr14	92612448	92612948	2
chr1	46047826	46048326	chr14	60718055	60718555	2
chr1	47043579	47044079	chr14	74244134	74244681	2
chr1	52945748	52946248	chr14	55950107	55950608	2
chr1	66743811	66744311	chr14	87121813	87122313	2
chr1	75796638	75797153	chr14	92348581	92349081	2
chr1	79903377	79903879	chr14	38048018	38048518	2
chr1	84138765	84139265	chr14	91344398	91345218	2
chr1	84764224	84764724	chr14	27571800	27572303	2
chr1	91852493	91852993	chr14	46164413	46164913	2
chr1	94131134	94131635	chr14	98462395	98462895	2
chr1	96848889	96849389	chr14	105253918	105254418	2
chr1	98026172	98026672	chr14	90480211	90480711	2
chr1	107341424	107341924	chr14	71464010	71464596	2
chr1	107708425	107708937	chr14	70789783	70790283	2
chr1	108645881	108646381	chr14	89011800	89012325	2
chr1	110128499	110128999	chr14	83654857	83655357	2
chr1	111355518	111356018	chr14	50321447	50321947	2
chr1	111477057	111477558	chr14	63416689	63417189	2
chr1	114310514	114311020	chr14	77342131	77342631	2
chr1	114394898	114395398	chr14	59529156	59529656	2
chr1	114520109	114520609	chr14	43555670	43556170	2
chr1	114846129	114846651	chr14	80386636	80387136	2
chr1	117597783	117598308	chr14	38360961	38361461	2
chr1	144015202	144015702	chr14	59631217	59631736	2
chr1	145089221	145089727	chr14	100850066	100850566	2
chr1	147026812	147027312	chr14	27665422	27665922	2
chr1	147820493	147820993	chr14	63316668	63317168	2
chr1	151044380	151044880	chr14	43714550	43715052	2
chr1	151516123	151516623	chr14	47062224	47062724	2
chr1	152008107	152008608	chr14	24027477	24027977	2
chr1	154510944	154511444	chr14	89647304	89647804	2
chr1	162098739	162099426	chr14	89022595	89023095	2
chr1	165244014	165244514	chr14	83817972	83818472	2
chr1	171707237	171707737	chr14	32363495	32363995	2
chr1	172466471	172466971	chr14	69596079	69596581	2
chr1	177401635	177402135	chr14	32313830	32314330	2
chr1	181642373	181642876	chr14	104756742	104757242	2
chr1	185285741	185286241	chr14	66491275	66491775	2
chr1	190898586	190899086	chr14	32533491	32533994	2
chr1	191484156	191484656	chr14	88724962	88725462	2
chr1	195742693	195743225	chr14	34469088	34469588	2
chr1	198918646	198919202	chr14	56628792	56629292	2
chr1	200582756	200583256	chr14	44354103	44354605	2
